,Unnamed: 0,Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,day,month,year,Tmax,Tmin,Tavg,Depart,DewPoint,PrecipTotal,Sunrise,Sunset,month_weather,day_weather,pca1,pca2,pca3,pca4,xt_labels
6029,6029,2009-10-01,2,44,41.82561,-87.726549,9,9,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,9
6030,6030,2009-10-01,3,44,41.82561,-87.726549,9,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,9
6031,6031,2009-10-01,1,44,41.82561,-87.726549,9,5,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,9
6032,6032,2009-10-01,2,82,41.673408,-87.599862,5,5,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6033,6033,2009-10-01,3,86,41.726465,-87.585413,5,3,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6034,6034,2009-10-01,2,109,41.678618,-87.559308,5,6,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6035,6035,2009-10-01,3,109,41.678618,-87.559308,5,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6036,6036,2009-10-01,1,109,41.678618,-87.559308,5,2,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6037,6037,2009-10-01,6,109,41.678618,-87.559308,5,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6038,6038,2009-10-01,2,83,41.704572,-87.565666,8,12,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6039,6039,2009-10-01,3,83,41.704572,-87.565666,8,3,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6040,6040,2009-10-01,1,83,41.704572,-87.565666,8,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6041,6041,2009-10-01,2,78,41.750498,-87.605294,5,3,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6042,6042,2009-10-01,3,78,41.750498,-87.605294,5,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6043,6043,2009-10-01,1,78,41.750498,-87.605294,5,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6044,6044,2009-10-01,2,8,41.992478,-87.862995,8,2,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6045,6045,2009-10-01,2,134,41.974689,-87.890615,9,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6046,6046,2009-10-01,2,134,41.974689,-87.890615,9,7,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6047,6047,2009-10-01,2,134,41.974689,-87.890615,9,5,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6048,6048,2009-10-01,3,134,41.974689,-87.890615,9,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6049,6049,2009-10-01,1,134,41.974689,-87.890615,9,3,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6050,6050,2009-10-01,2,135,41.957799,-87.930995,5,14,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6051,6051,2009-10-01,1,135,41.957799,-87.930995,5,3,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6052,6052,2009-10-01,2,118,41.925198,-87.746381,8,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,6
6053,6053,2009-10-01,2,119,41.973845,-87.805059,9,6,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,1
6054,6054,2009-10-01,2,121,41.743402,-87.731435,8,18,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,11
6055,6055,2009-10-01,3,121,41.743402,-87.731435,8,5,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,11
6056,6056,2009-10-01,1,121,41.743402,-87.731435,8,4,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,11
6057,6057,2009-10-01,2,125,41.753411,-87.639817,5,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,-1
6058,6058,2009-10-01,6,126,41.904194,-87.756155,9,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,8
6059,6059,2009-10-01,2,124,41.951866,-87.725057,8,1,0,301,10,2009,59.0,42.5,51.0,-8.0,46.0,0.74,548.0,1734.0,10.0,301.0,5.23703974667,-3.12627879333,0.525266910907,0.403943533559,4
6060,6060,2011-06-10,6,36,41.896282,-87.655232,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6061,6061,2011-06-10,2,71,41.720848,-87.666014,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,3
6062,6062,2011-06-10,3,94,42.01743,-87.687769,8,2,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,13
6063,6063,2011-06-10,2,20,41.986921,-87.689778,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,13
6064,6064,2011-06-10,2,22,41.801498,-87.763416,9,4,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,11
6065,6065,2011-06-10,3,22,41.801498,-87.763416,9,11,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,11
6066,6066,2011-06-10,6,22,41.801498,-87.763416,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,11
6067,6067,2011-06-10,2,68,41.868077,-87.666901,9,3,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,5
6068,6068,2011-06-10,3,68,41.868077,-87.666901,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,5
6069,6069,2011-06-10,3,97,41.916265,-87.800515,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6070,6070,2011-06-10,6,98,41.846075,-87.716277,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,9
6071,6071,2011-06-10,3,114,41.948167,-87.730698,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,4
6072,6072,2011-06-10,6,116,41.963976,-87.69181,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,5
6073,6073,2011-06-10,2,2,41.964242,-87.757639,8,3,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,2
6074,6074,2011-06-10,2,34,41.868142,-87.696269,9,17,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,9
6075,6075,2011-06-10,3,34,41.868142,-87.696269,9,16,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,9
6076,6076,2011-06-10,6,34,41.868142,-87.696269,9,2,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,9
6077,6077,2011-06-10,2,11,41.923738,-87.785288,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6078,6078,2011-06-10,3,11,41.923738,-87.785288,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6079,6079,2011-06-10,3,16,42.010412,-87.66214,8,5,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6080,6080,2011-06-10,4,16,42.010412,-87.66214,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6081,6081,2011-06-10,6,16,42.010412,-87.66214,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6082,6082,2011-06-10,2,90,41.94016,-87.794896,9,3,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,7
6083,6083,2011-06-10,2,106,41.903002,-87.688267,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,5
6084,6084,2011-06-10,3,15,41.960616,-87.777189,9,2,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,7
6085,6085,2011-06-10,3,73,41.704336,-87.703736,8,2,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,11
6086,6086,2011-06-10,2,46,41.77166,-87.703047,8,4,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,12
6087,6087,2011-06-10,3,46,41.77166,-87.703047,8,4,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,12
6088,6088,2011-06-10,3,52,41.773215,-87.60088,8,4,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6089,6089,2011-06-10,3,53,41.822536,-87.666343,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,3
6090,6090,2011-06-10,2,82,41.673408,-87.599862,5,2,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6091,6091,2011-06-10,3,112,41.680946,-87.535198,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6092,6092,2011-06-10,3,19,41.984809,-87.728492,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,4
6093,6093,2011-06-10,4,19,41.984809,-87.728492,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,4
6094,6094,2011-06-10,6,19,41.984809,-87.728492,8,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,4
6095,6095,2011-06-10,2,134,41.974689,-87.890615,9,15,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6096,6096,2011-06-10,2,134,41.974689,-87.890615,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6097,6097,2011-06-10,2,134,41.974689,-87.890615,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6098,6098,2011-06-10,2,134,41.974689,-87.890615,9,16,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6099,6099,2011-06-10,2,134,41.974689,-87.890615,9,12,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6100,6100,2011-06-10,2,134,41.974689,-87.890615,9,2,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6101,6101,2011-06-10,3,134,41.974689,-87.890615,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6102,6102,2011-06-10,3,134,41.974689,-87.890615,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6103,6103,2011-06-10,3,134,41.974689,-87.890615,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6104,6104,2011-06-10,3,134,41.974689,-87.890615,9,22,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6105,6105,2011-06-10,3,134,41.974689,-87.890615,9,8,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6106,6106,2011-06-10,3,134,41.974689,-87.890615,9,50,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6107,6107,2011-06-10,3,134,41.974689,-87.890615,9,9,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6108,6108,2011-06-10,3,134,41.974689,-87.890615,9,49,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6109,6109,2011-06-10,3,134,41.974689,-87.890615,9,36,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6110,6110,2011-06-10,3,134,41.974689,-87.890615,9,50,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6111,6111,2011-06-10,3,134,41.974689,-87.890615,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6112,6112,2011-06-10,3,134,41.974689,-87.890615,9,21,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6113,6113,2011-06-10,1,134,41.974689,-87.890615,9,4,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6114,6114,2011-06-10,1,134,41.974689,-87.890615,9,3,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6115,6115,2011-06-10,4,134,41.974689,-87.890615,9,4,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6116,6116,2011-06-10,6,134,41.974689,-87.890615,9,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6117,6117,2011-06-10,1,135,41.957799,-87.930995,5,1,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,-1
6118,6118,2011-06-10,2,119,41.973845,-87.805059,9,2,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,1
6119,6119,2011-06-10,3,126,41.904194,-87.756155,9,4,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,8
6120,6120,2011-06-10,2,128,41.912563,-87.668055,9,6,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,5
6121,6121,2011-06-10,3,128,41.912563,-87.668055,9,5,0,190,6,2011,70.0,51.0,60.5,-7.0,56.0,0.48,416.0,1926.0,6.0,190.0,3.15962540711,2.22361159111,0.210945977264,0.740656787634,5
6122,6122,2011-06-17,2,1,41.95469,-87.800991,9,14,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,7
6123,6123,2011-06-17,2,33,41.891118,-87.654491,8,2,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6124,6124,2011-06-17,2,35,41.867108,-87.654224,8,6,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6125,6125,2011-06-17,3,35,41.867108,-87.654224,8,7,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6126,6126,2011-06-17,2,39,41.921965,-87.632085,8,15,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6127,6127,2011-06-17,2,39,41.921965,-87.632085,8,5,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6128,6128,2011-06-17,3,39,41.921965,-87.632085,8,8,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6129,6129,2011-06-17,3,71,41.720848,-87.666014,9,2,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,3
6130,6130,2011-06-17,3,94,42.01743,-87.687769,8,2,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,13
6131,6131,2011-06-17,3,105,41.732984,-87.649642,8,7,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,3
6132,6132,2011-06-17,3,9,41.944869,-87.832763,8,2,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,7
6133,6133,2011-06-17,3,20,41.986921,-87.689778,9,9,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,13
6134,6134,2011-06-17,2,22,41.801498,-87.763416,9,3,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,11
6135,6135,2011-06-17,3,22,41.801498,-87.763416,9,9,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,11
6136,6136,2011-06-17,2,68,41.868077,-87.666901,9,2,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,5
6137,6137,2011-06-17,3,68,41.868077,-87.666901,9,8,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,5
6138,6138,2011-06-17,2,85,41.662014,-87.724608,8,33,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,11
6139,6139,2011-06-17,3,85,41.662014,-87.724608,8,34,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,11
6140,6140,2011-06-17,3,91,41.878114,-87.629798,3,2,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6141,6141,2011-06-17,2,93,41.932094,-87.700117,8,2,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,5
6142,6142,2011-06-17,3,93,41.932094,-87.700117,8,3,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,5
6143,6143,2011-06-17,4,93,41.932094,-87.700117,8,1,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,5
6144,6144,2011-06-17,2,97,41.916265,-87.800515,8,23,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6145,6145,2011-06-17,3,97,41.916265,-87.800515,8,4,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,-1
6146,6146,2011-06-17,2,98,41.846075,-87.716277,9,1,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,9
6147,6147,2011-06-17,3,98,41.846075,-87.716277,9,1,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,9
6148,6148,2011-06-17,2,114,41.948167,-87.730698,8,15,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,4
6149,6149,2011-06-17,3,114,41.948167,-87.730698,8,2,0,197,6,2011,82.0,62.0,72.0,2.0,60.0,0.0,416.0,1929.0,6.0,197.0,0.299968556543,2.1663987126,-0.30434645508,0.466647572808,4
